date,channel,campaign,spend,imps,clicks,conversions,add_to_cart,revenue
2024-01-09,DISPLAY,DIS_08,39.94,7993,34,0,0,0.0
2024-01-09,SOCIAL,SOC_01,51.64,12677,131,0,0,0.0
2024-01-09,SOCIAL,SOC_02,25.97,5945,119,2,2,131.11
2024-01-09,SOCIAL,SOC_03,112.55,28101,389,2,3,129.05
2024-01-09,SOCIAL,SOC_04,367.63,91631,1565,10,14,688.25
2024-01-09,SOCIAL,SOC_05,34.44,7867,104,3,4,199.79
2024-01-09,SOCIAL,SOC_06,73.75,20432,206,0,0,0.0
2024-01-09,SOCIAL,SOC_07,94.59,22385,231,0,0,0.0
2024-01-09,SOCIAL,SOC_08,41.12,10922,93,1,1,70.52
2024-01-10,SEARCH_BRAND,SEA_01,58.74,27392,1710,45,53,3003.89
2024-01-10,SEARCH_BRAND,SEA_02,120.7,61290,4273,131,175,9119.99
2024-01-10,SEARCH_BRAND,SEA_03,85.79,42978,2049,66,95,4565.75
2024-01-10,SEARCH_BRAND,SEA_04,33.47,15979,1509,45,66,3076.64
2024-01-10,SEARCH_BRAND,SEA_05,8.85,4353,242,12,17,811.64
2024-01-10,SEARCH_BRAND,SEA_06,22.32,10738,825,37,44,2525.09
2024-01-10,SEARCH_BRAND,SEA_07,66.92,30610,1520,44,50,2967.56
2024-01-10,SEARCH_BRAND,SEA_08,221.79,109163,7279,220,259,15368.11
2024-01-10,SEARCH_GENERIC,SEA_01,57.67,18018,483,6,7,416.44
2024-01-10,SEARCH_GENERIC,SEA_02,286.99,99786,3235,53,62,3583.41
2024-01-10,SEARCH_GENERIC,SEA_03,126.53,42599,1621,21,26,1486.78
2024-01-10,SEARCH_GENERIC,SEA_04,116.86,36214,1383,23,29,1609.62
2024-01-10,SEARCH_GENERIC,SEA_05,96.57,33506,1049,25,28,1624.15
2024-01-10,SEARCH_GENERIC,SEA_06,36.49,11870,418,7,9,469.33
2024-01-10,SEARCH_GENERIC,SEA_07,10.54,3396,116,1,1,69.72
2024-01-10,SEARCH_GENERIC,SEA_08,148.61,47427,1804,24,30,1600.51
2024-01-10,SHOPPING,SHO_01,165.19,58592,2071,67,75,4259.28
2024-01-10,SHOPPING,SHO_02,38.89,15767,581,12,14,828.22
2024-01-10,SHOPPING,SHO_03,36.12,15412,581,7,9,484.13
2024-01-10,SHOPPING,SHO_04,58.43,25443,1371,33,41,2260.44
2024-01-10,SHOPPING,SHO_05,51.14,20930,717,12,16,835.76
2024-01-10,SHOPPING,SHO_06,223.23,85930,2882,31,39,2118.11
2024-01-10,SHOPPING,SHO_07,111.34,43285,1692,41,57,2801.77
2024-01-10,SHOPPING,SHO_08,117.11,43807,1595,30,45,1990.59
2024-01-10,DISPLAY,DIS_01,79.16,15586,84,0,0,0.0
2024-01-10,DISPLAY,DIS_02,37.22,8115,54,1,1,67.15
2024-01-10,DISPLAY,DIS_03,59.26,11607,76,0,0,0.0
2024-01-10,DISPLAY,DIS_04,93.81,19253,48,0,0,0.0
2024-01-10,DISPLAY,DIS_05,110.08,21344,107,0,0,0.0
2024-01-10,DISPLAY,DIS_06,54.19,10742,61,2,2,131.85
2024-01-10,DISPLAY,DIS_07,9.87,1891,6,0,0,0.0
2024-01-10,DISPLAY,DIS_08,108.87,21436,82,0,0,0.0
2024-01-10,SOCIAL,SOC_01,42.59,10167,157,0,0,0.0
2024-01-10,SOCIAL,SOC_02,81.58,21464,220,2,2,143.37
2024-01-10,SOCIAL,SOC_03,46.9,11708,142,3,4,203.5
2024-01-10,SOCIAL,SOC_04,28.43,8016,72,1,1,67.6
2024-01-10,SOCIAL,SOC_05,179.32,43223,444,5,7,353.41
2024-01-10,SOCIAL,SOC_06,83.17,19423,266,4,6,260.14
2024-01-10,SOCIAL,SOC_07,92.99,24977,205,2,3,137.47
2024-01-10,SOCIAL,SOC_08,4.83,1258,17,1,1,66.35
2024-01-11,SEARCH_BRAND,SEA_01,335.71,173666,11896,360,457,23922.56
2024-01-11,SEARCH_BRAND,SEA_02,88.17,45740,2768,126,145,8909.11
2024-01-11,SEARCH_BRAND,SEA_03,75.52,38666,2489,57,72,3905.78
2024-01-11,SEARCH_BRAND,SEA_04,139.57,74845,5795,165,231,10919.56
2024-01-11,SEARCH_BRAND,SEA_05,5.77,2867,187,6,7,387.4
2024-01-11,SEARCH_BRAND,SEA_06,92.98,45800,2021,60,69,4358.95
2024-01-11,SEARCH_BRAND,SEA_07,60.77,30733,1728,54,72,3927.92
2024-01-11,SEARCH_BRAND,SEA_08,106.69,53006,3376,102,115,6968.52
2024-01-11,SEARCH_GENERIC,SEA_01,58.34,19005,435,8,11,563.35
2024-01-11,SEARCH_GENERIC,SEA_02,36.59,12846,341,3,4,217.12
2024-01-11,SEARCH_GENERIC,SEA_03,48.25,16038,432,9,13,597.53
2024-01-11,SEARCH_GENERIC,SEA_04,98.75,35651,1215,16,19,1081.31
2024-01-11,SEARCH_GENERIC,SEA_05,106.55,37702,1097,18,21,1193.64
2024-01-11,SEARCH_GENERIC,SEA_06,158.11,56678,1865,28,38,1900.4
2024-01-11,SEARCH_GENERIC,SEA_07,224.3,76475,1661,20,28,1369.87
2024-01-11,SEARCH_GENERIC,SEA_08,60.19,20499,565,8,12,562.13
2024-01-11,SHOPPING,SHO_01,234.34,95931,3395,60,89,3945.65
2024-01-11,SHOPPING,SHO_02,221.23,81978,3677,100,115,7099.87
2024-01-11,SHOPPING,SHO_03,39.76,16226,719,15,22,1070.02
2024-01-11,SHOPPING,SHO_04,67.46,26400,1062,12,14,832.88
2024-01-11,SHOPPING,SHO_05,15.55,6789,292,3,3,194.64
2024-01-11,SHOPPING,SHO_06,36.06,15189,604,12,18,854.01
2024-01-11,SHOPPING,SHO_07,141.09,51827,1627,32,39,2268.77
2024-01-11,SHOPPING,SHO_08,192.0,83254,2793,56,72,3520.01
2024-01-11,DISPLAY,DIS_01,117.99,22185,181,3,4,216.0
2024-01-11,DISPLAY,DIS_02,105.33,20563,147,1,1,62.75
2024-01-11,DISPLAY,DIS_03,36.58,7377,40,0,0,0.0
2024-01-11,DISPLAY,DIS_04,29.62,6051,54,1,1,67.29
2024-01-11,DISPLAY,DIS_05,59.04,12204,48,1,1,69.84
2024-01-11,DISPLAY,DIS_06,10.76,2107,12,0,0,0.0
2024-01-11,DISPLAY,DIS_07,125.33,24757,113,0,0,0.0
2024-01-11,DISPLAY,DIS_08,83.91,16525,65,0,0,0.0
2024-01-11,SOCIAL,SOC_01,72.32,18045,186,1,1,68.0
2024-01-11,SOCIAL,SOC_02,108.37,27493,313,2,2,137.66
2024-01-11,SOCIAL,SOC_03,62.14,16120,156,3,4,205.17
2024-01-11,SOCIAL,SOC_04,28.96,7361,77,0,0,0.0
2024-01-11,SOCIAL,SOC_05,20.07,4916,35,0,0,0.0
2024-01-11,SOCIAL,SOC_06,111.63,28833,327,3,4,212.11
2024-01-11,SOCIAL,SOC_07,64.78,14710,193,7,9,463.84
2024-01-11,SOCIAL,SOC_08,15.57,3989,31,0,0,0.0
2024-01-12,SEARCH_BRAND,SEA_01,57.25,27527,2148,83,123,5602.09
2024-01-12,SEARCH_BRAND,SEA_02,233.55,110560,9653,380,476,24105.47
2024-01-12,SEARCH_BRAND,SEA_03,71.92,37321,2541,57,69,3893.16
2024-01-12,SEARCH_BRAND,SEA_04,93.13,43204,2105,42,47,2923.73
2024-01-12,SEARCH_BRAND,SEA_05,164.88,83810,4782,105,153,7214.31
2024-01-12,SEARCH_BRAND,SEA_06,167.85,86306,5005,202,256,14016.79
2024-01-12,SEARCH_BRAND,SEA_07,190.72,96251,4846,183,209,11979.16
2024-01-12,SEARCH_BRAND,SEA_08,68.66,36709,2857,88,115,5870.51
2024-01-12,SEARCH_GENERIC,SEA_01,43.64,15988,500,8,11,566.58
2024-01-12,SEARCH_GENERIC,SEA_02,35.91,12224,318,4,4,271.87
2024-01-12,SEARCH_GENERIC,SEA_03,4.23,1432,39,1,1,67.02
2024-01-12,SEARCH_GENERIC,SEA_04,216.48,75736,1773,29,39,1775.8
2024-01-12,SEARCH_GENERIC,SEA_05,90.26,31550,934,12,15,794.54
2024-01-12,SEARCH_GENERIC,SEA_06,51.81,17687,485,10,12,648.4
2024-01-12,SEARCH_GENERIC,SEA_07,59.47,19741,547,11,12,725.05
2024-01-12,SEARCH_GENERIC,SEA_08,150.44,48074,1447,19,28,1292.49
2024-01-12,SHOPPING,SHO_01,106.81,43119,1684,36,48,2407.2
2024-01-12,SHOPPING,SHO_02,132.73,53022,2754,89,101,6059.04
2024-01-12,SHOPPING,SHO_03,50.98,19791,918,20,25,1263.49
2024-01-12,SHOPPING,SHO_04,30.6,12077,534,13,17,858.69
2024-01-12,SHOPPING,SHO_05,114.95,45533,1635,36,44,2485.89
2024-01-12,SHOPPING,SHO_06,33.91,12785,451,8,9,552.79
2024-01-12,SHOPPING,SHO_07,128.78,54324,2488,43,49,2986.92
2024-01-12,SHOPPING,SHO_08,74.5,30090,1160,23,34,1594.07
2024-01-12,DISPLAY,DIS_01,55.6,12409,90,0,0,0.0
2024-01-12,DISPLAY,DIS_02,74.41,14622,59,0,0,0.0
2024-01-12,DISPLAY,DIS_03,88.07,16672,89,0,0,0.0
2024-01-12,DISPLAY,DIS_04,29.11,5989,36,0,0,0.0
2024-01-12,DISPLAY,DIS_05,42.46,8436,49,0,0,0.0
2024-01-12,DISPLAY,DIS_06,91.57,18305,111,0,0,0.0
2024-01-12,DISPLAY,DIS_07,76.32,14372,84,0,0,0.0
2024-01-12,DISPLAY,DIS_08,81.01,16822,96,1,1,67.97
2024-01-12,SOCIAL,SOC_01,98.9,23816,258,3,4,198.89
2024-01-12,SOCIAL,SOC_02,177.28,45995,384,8,9,559.3
2024-01-12,SOCIAL,SOC_03,238.9,56119,533,4,6,270.73
2024-01-12,SOCIAL,SOC_04,74.8,18790,211,2,2,132.51
2024-01-12,SOCIAL,SOC_05,169.23,41024,570,3,4,215.73
2024-01-12,SOCIAL,SOC_06,68.45,16516,157,2,2,136.57
2024-01-12,SOCIAL,SOC_07,66.83,16964,181,0,0,0.0
2024-01-12,SOCIAL,SOC_08,126.2,30330,331,3,4,202.87
2024-01-13,SEARCH_BRAND,SEA_01,75.85,37293,3036,79,89,5218.3
2024-01-13,SEARCH_BRAND,SEA_02,192.4,88230,5401,140,195,9739.45
2024-01-13,SEARCH_BRAND,SEA_03,39.23,19140,1598,53,62,3525.98
2024-01-13,SEARCH_BRAND,SEA_04,27.95,13439,795,18,20,1256.56
2024-01-13,SEARCH_BRAND,SEA_05,29.26,14253,652,24,31,1561.13
2024-01-13,SEARCH_BRAND,SEA_06,19.0,9075,471,12,18,830.23
2024-01-13,SEARCH_BRAND,SEA_07,43.99,24504,1592,55,69,3748.19
2024-01-13,SEARCH_BRAND,SEA_08,86.03,41661,1904,54,81,3766.34
2024-01-13,SEARCH_GENERIC,SEA_01,70.31,24066,533,6,8,397.71
2024-01-13,SEARCH_GENERIC,SEA_02,39.87,14451,481,7,9,494.24
2024-01-13,SEARCH_GENERIC,SEA_03,19.59,6569,206,3,4,210.12
2024-01-13,SEARCH_GENERIC,SEA_04,56.47,20457,491,9,12,622.59
2024-01-13,SEARCH_GENERIC,SEA_05,31.77,10212,408,4,5,262.83
2024-01-13,SEARCH_GENERIC,SEA_06,24.94,7958,238,2,3,135.85
2024-01-13,SEARCH_GENERIC,SEA_07,55.63,17873,699,12,14,779.49
2024-01-13,SEARCH_GENERIC,SEA_08,33.52,10565,357,2,2,137.2
2024-01-13,SHOPPING,SHO_01,275.37,113366,3730,69,88,4629.75
2024-01-13,SHOPPING,SHO_02,137.64,52311,2670,53,69,3662.78
2024-01-13,SHOPPING,SHO_03,41.73,17123,625,5,7,343.12
2024-01-13,SHOPPING,SHO_04,36.65,13840,677,13,16,832.38
2024-01-13,SHOPPING,SHO_05,47.61,18160,553,11,14,754.71
2024-01-13,SHOPPING,SHO_06,233.88,86156,3644,68,92,4547.17
2024-01-13,SHOPPING,SHO_07,65.97,28386,965,26,34,1735.19
2024-01-13,SHOPPING,SHO_08,142.75,60245,2434,45,67,3091.22
2024-01-13,DISPLAY,DIS_01,56.01,12054,54,0,0,0.0
2024-01-13,DISPLAY,DIS_02,65.39,13230,74,1,1,66.19
2024-01-13,DISPLAY,DIS_03,100.44,22126,121,1,1,66.68
2024-01-13,DISPLAY,DIS_04,32.41,6621,34,0,0,0.0
2024-01-13,DISPLAY,DIS_05,31.62,6304,28,1,1,65.84
2024-01-13,DISPLAY,DIS_06,41.09,8467,26,0,0,0.0
2024-01-13,DISPLAY,DIS_07,53.74,11057,77,0,0,0.0
2024-01-13,DISPLAY,DIS_08,44.78,8739,42,1,1,66.82
2024-01-13,SOCIAL,SOC_01,109.57,26594,407,10,14,666.41
2024-01-13,SOCIAL,SOC_02,155.12,39805,437,2,3,137.64
2024-01-13,SOCIAL,SOC_03,72.3,17676,135,0,0,0.0
2024-01-13,SOCIAL,SOC_04,210.4,54613,576,6,8,429.95
2024-01-13,SOCIAL,SOC_05,68.17,17532,247,0,0,0.0
2024-01-13,SOCIAL,SOC_06,33.8,8541,122,0,0,0.0
2024-01-13,SOCIAL,SOC_07,182.94,45605,440,6,9,403.64
2024-01-13,SOCIAL,SOC_08,138.1,35519,240,4,5,276.97
2024-01-14,SEARCH_BRAND,SEA_01,103.98,51568,2200,55,82,3765.37
2024-01-14,SEARCH_BRAND,SEA_02,74.62,36792,2387,68,83,4445.44
2024-01-14,SEARCH_BRAND,SEA_03,107.15,56412,3880,119,148,7978.31
2024-01-14,SEARCH_BRAND,SEA_04,206.34,107742,5978,210,261,14489.4
2024-01-14,SEARCH_BRAND,SEA_05,259.0,124356,6479,187,216,13032.98
2024-01-14,SEARCH_BRAND,SEA_06,324.74,157784,10748,351,524,24903.5
2024-01-14,SEARCH_BRAND,SEA_07,98.9,50462,2254,72,94,4720.54
2024-01-14,SEARCH_BRAND,SEA_08,49.35,23536,1195,48,62,3117.02
2024-01-14,SEARCH_GENERIC,SEA_01,90.19,28328,1236,21,31,1421.93
2024-01-14,SEARCH_GENERIC,SEA_02,67.98,22874,756,12,17,832.52
2024-01-14,SEARCH_GENERIC,SEA_03,18.93,5605,128,1,1,68.75
2024-01-14,SEARCH_GENERIC,SEA_04,53.65,17242,522,13,17,884.64
2024-01-14,SEARCH_GENERIC,SEA_05,136.41,43025,1383,19,24,1301.93
2024-01-14,SEARCH_GENERIC,SEA_06,178.88,61035,2250,51,72,3326.54
2024-01-14,SEARCH_GENERIC,SEA_07,33.75,11242,467,7,8,481.67
2024-01-14,SEARCH_GENERIC,SEA_08,80.2,27503,818,6,9,413.8
2024-01-14,SHOPPING,SHO_01,138.26,53717,1618,34,38,2253.44
2024-01-14,SHOPPING,SHO_02,31.09,12353,501,8,10,541.64
2024-01-14,SHOPPING,SHO_03,118.13,48723,1889,51,73,3594.6
2024-01-14,SHOPPING,SHO_04,248.93,92257,4870,87,124,5844.43
2024-01-14,SHOPPING,SHO_05,111.1,43467,1914,38,53,2582.05
2024-01-14,SHOPPING,SHO_06,206.87,82103,2678,46,63,3046.84
2024-01-14,SHOPPING,SHO_07,280.97,122642,5723,96,121,6600.26
2024-01-14,SHOPPING,SHO_08,89.96,35802,1558,33,36,2207.7
2024-01-14,DISPLAY,DIS_01,89.59,17892,94,0,0,0.0
2024-01-14,DISPLAY,DIS_02,57.23,11264,85,1,1,67.77
2024-01-14,DISPLAY,DIS_03,43.62,8936,43,0,0,0.0
2024-01-14,DISPLAY,DIS_04,31.84,6616,34,0,0,0.0
2024-01-14,DISPLAY,DIS_05,88.4,17753,126,2,2,134.64
2024-01-14,DISPLAY,DIS_06,123.43,22825,92,0,0,0.0
2024-01-14,DISPLAY,DIS_07,105.2,22805,128,1,1,66.79
2024-01-14,DISPLAY,DIS_08,78.01,16622,81,0,0,0.0
2024-01-14,SOCIAL,SOC_01,50.03,11714,108,2,3,135.84
2024-01-14,SOCIAL,SOC_02,39.4,10492,178,1,1,66.79
2024-01-14,SOCIAL,SOC_03,55.88,13973,166,2,2,134.12
2024-01-14,SOCIAL,SOC_04,150.04,38535,415,3,3,209.99
2024-01-14,SOCIAL,SOC_05,18.68,4746,47,0,0,0.0
2024-01-14,SOCIAL,SOC_06,27.02,6556,70,0,0,0.0
2024-01-14,SOCIAL,SOC_07,30.08,8365,122,1,1,69.82
2024-01-14,SOCIAL,SOC_08,103.81,25358,287,6,8,393.57
2024-01-15,SEARCH_BRAND,SEA_01,87.66,42702,2351,106,126,7100.78
2024-01-15,SEARCH_BRAND,SEA_02,28.02,13417,744,20,25,1369.82
2024-01-15,SEARCH_BRAND,SEA_03,189.48,91532,5064,174,229,11469.49
2024-01-15,SEARCH_BRAND,SEA_04,22.77,11894,707,21,26,1399.74
2024-01-15,SEARCH_BRAND,SEA_05,8.96,4279,275,12,17,785.36
2024-01-15,SEARCH_BRAND,SEA_06,61.28,29707,1494,59,75,3928.21
2024-01-15,SEARCH_BRAND,SEA_07,80.95,37616,2896,104,132,7050.76
2024-01-15,SEARCH_BRAND,SEA_08,63.7,33139,1890,53,70,3595.78
2024-01-15,SEARCH_GENERIC,SEA_01,76.78,25733,754,16,21,1135.25
2024-01-15,SEARCH_GENERIC,SEA_02,11.55,3949,122,3,3,206.1
2024-01-15,SEARCH_GENERIC,SEA_03,199.33,66753,1489,21,25,1408.1
2024-01-15,SEARCH_GENERIC,SEA_04,39.24,12388,410,4,5,267.52
2024-01-15,SEARCH_GENERIC,SEA_05,17.75,5871,121,2,3,134.45
2024-01-15,SEARCH_GENERIC,SEA_06,24.45,8458,287,4,5,273.92
2024-01-15,SEARCH_GENERIC,SEA_07,116.32,39246,1265,14,16,931.64
2024-01-15,SEARCH_GENERIC,SEA_08,2.55,760,21,0,0,0.0
2024-01-15,SHOPPING,SHO_01,290.85,112067,3934,100,138,6674.72
2024-01-15,SHOPPING,SHO_02,106.55,41878,1762,35,52,2456.04
2024-01-15,SHOPPING,SHO_03,72.9,30497,1226,21,30,1398.85
2024-01-15,SHOPPING,SHO_04,46.12,19112,859,9,13,614.72
2024-01-15,SHOPPING,SHO_05,190.98,83445,4694,76,113,5410.63
2024-01-15,SHOPPING,SHO_06,246.11,106094,5094,92,121,6249.95
2024-01-15,SHOPPING,SHO_07,108.6,39885,2208,37,52,2442.13
2024-01-15,SHOPPING,SHO_08,38.37,13775,604,15,20,1032.78
2024-01-15,DISPLAY,DIS_01,24.01,4907,20,0,0,0.0
2024-01-15,DISPLAY,DIS_02,41.33,8351,36,1,1,68.09
2024-01-15,DISPLAY,DIS_03,53.06,10500,72,0,0,0.0
2024-01-15,DISPLAY,DIS_04,20.64,4400,25,0,0,0.0
2024-01-15,DISPLAY,DIS_05,132.15,25067,178,2,3,137.63
2024-01-15,DISPLAY,DIS_06,28.12,5386,19,0,0,0.0
2024-01-15,DISPLAY,DIS_07,17.49,3607,18,0,0,0.0
2024-01-15,DISPLAY,DIS_08,63.21,14490,71,0,0,0.0
2024-01-15,SOCIAL,SOC_01,31.66,8391,101,1,1,70.69
2024-01-15,SOCIAL,SOC_02,35.11,8142,73,0,0,0.0
2024-01-15,SOCIAL,SOC_03,117.17,27356,281,5,6,341.9
2024-01-15,SOCIAL,SOC_04,133.28,32056,396,7,8,492.74
2024-01-15,SOCIAL,SOC_05,73.2,19703,205,2,3,134.28
2024-01-15,SOCIAL,SOC_06,291.1,71999,738,10,11,698.46
2024-01-15,SOCIAL,SOC_07,27.61,6999,60,1,1,69.56
2024-01-15,SOCIAL,SOC_08,40.8,11878,193,1,1,66.2
2024-01-16,SEARCH_BRAND,SEA_01,64.74,31677,1247,25,31,1747.54
2024-01-16,SEARCH_BRAND,SEA_02,200.52,105327,6073,216,286,14904.99
2024-01-16,SEARCH_BRAND,SEA_03,142.23,70922,5298,101,116,6604.07
2024-01-16,SEARCH_BRAND,SEA_04,61.4,32936,2439,66,82,4551.8
2024-01-16,SEARCH_BRAND,SEA_05,84.01,39384,2792,85,106,5949.2
2024-01-16,SEARCH_BRAND,SEA_06,121.03,66683,4046,123,143,8402.33
2024-01-16,SEARCH_BRAND,SEA_07,75.75,38474,2904,64,77,4211.82
2024-01-16,SEARCH_BRAND,SEA_08,27.94,14023,765,30,42,2013.58
2024-01-16,SEARCH_GENERIC,SEA_01,159.56,55323,1644,29,32,1929.26
2024-01-16,SEARCH_GENERIC,SEA_02,180.27,59382,1653,17,19,1161.68
2024-01-16,SEARCH_GENERIC,SEA_03,217.14,75303,2070,20,29,1373.97
2024-01-16,SEARCH_GENERIC,SEA_04,22.9,8254,242,1,1,63.56
2024-01-16,SEARCH_GENERIC,SEA_05,128.34,43479,1477,20,26,1401.73
2024-01-16,SEARCH_GENERIC,SEA_06,88.04,30570,975,14,16,912.87
2024-01-16,SEARCH_GENERIC,SEA_07,305.27,103046,3481,58,85,4068.97
2024-01-16,SEARCH_GENERIC,SEA_08,187.32,65684,2290,33,45,2274.01
2024-01-16,SHOPPING,SHO_01,40.67,16548,734,19,25,1265.75
2024-01-16,SHOPPING,SHO_02,175.8,72335,3328,64,89,4209.41
2024-01-16,SHOPPING,SHO_03,221.87,84558,3586,72,108,4841.3
2024-01-16,SHOPPING,SHO_04,95.59,39230,1224,39,52,2772.97
2024-01-16,SHOPPING,SHO_05,117.79,47451,1707,28,40,1802.13
2024-01-16,SHOPPING,SHO_06,169.85,64483,2393,51,61,3501.25
2024-01-16,SHOPPING,SHO_07,75.51,30945,981,16,18,1142.17
2024-01-16,SHOPPING,SHO_08,94.01,34593,1598,33,48,2256.36
2024-01-16,DISPLAY,DIS_01,44.43,9126,55,0,0,0.0
2024-01-16,DISPLAY,DIS_02,112.66,21773,110,1,1,68.44
2024-01-16,DISPLAY,DIS_03,96.1,18658,93,0,0,0.0
2024-01-16,DISPLAY,DIS_04,157.46,33439,127,1,1,70.1
2024-01-16,DISPLAY,DIS_05,128.57,27861,147,0,0,0.0
2024-01-16,DISPLAY,DIS_06,112.28,19773,112,2,2,133.53
2024-01-16,DISPLAY,DIS_07,134.27,30150,135,0,0,0.0
2024-01-16,DISPLAY,DIS_08,23.43,4891,23,0,0,0.0
2024-01-16,SOCIAL,SOC_01,16.07,3956,32,1,1,67.74
2024-01-16,SOCIAL,SOC_02,108.57,29411,255,4,6,268.61
2024-01-16,SOCIAL,SOC_03,123.09,31694,304,4,5,261.48
2024-01-16,SOCIAL,SOC_04,8.28,2029,20,1,1,66.51
2024-01-16,SOCIAL,SOC_05,145.16,34654,226,1,1,65.91
2024-01-16,SOCIAL,SOC_06,221.58,55221,430,2,3,138.18
2024-01-16,SOCIAL,SOC_07,71.56,18517,228,4,5,265.42
2024-01-16,SOCIAL,SOC_08,109.76,30739,228,3,4,211.56
2024-01-17,SEARCH_BRAND,SEA_01,37.63,19720,1311,26,35,1846.45
2024-01-17,SEARCH_BRAND,SEA_02,40.86,18296,1305,45,62,3056.77
2024-01-17,SEARCH_BRAND,SEA_03,63.95,32153,1740,64,71,4558.75
2024-01-17,SEARCH_BRAND,SEA_04,42.89,23014,1584,37,53,2400.05
2024-01-17,SEARCH_BRAND,SEA_05,57.65,26357,1353,44,66,2947.68
2024-01-17,SEARCH_BRAND,SEA_06,108.3,59099,3800,137,202,9540.14
2024-01-17,SEARCH_BRAND,SEA_07,36.16,18754,1488,45,53,3026.89
2024-01-17,SEARCH_BRAND,SEA_08,67.27,34015,1953,56,64,3708.04
2024-01-17,SEARCH_GENERIC,SEA_01,162.95,53035,1155,15,18,1016.1
2024-01-17,SEARCH_GENERIC,SEA_02,25.34,8463,236,6,8,402.65
2024-01-17,SEARCH_GENERIC,SEA_03,80.94,25817,538,12,17,796.76
2024-01-17,SEARCH_GENERIC,SEA_04,39.84,13779,470,10,12,712.63
2024-01-17,SEARCH_GENERIC,SEA_05,75.47,25586,566,4,5,271.43
2024-01-17,SEARCH_GENERIC,SEA_06,28.13,10024,325,9,11,594.95
2024-01-17,SEARCH_GENERIC,SEA_07,170.73,54014,1285,12,15,802.36
2024-01-17,SEARCH_GENERIC,SEA_08,132.23,44996,1177,21,25,1421.19
2024-01-17,SHOPPING,SHO_01,74.08,31435,1120,19,26,1318.39
2024-01-17,SHOPPING,SHO_02,36.22,14701,621,16,21,1063.35
2024-01-17,SHOPPING,SHO_03,56.53,22455,693,16,22,1134.37
2024-01-17,SHOPPING,SHO_04,78.6,30193,1849,46,53,3143.61
2024-01-17,SHOPPING,SHO_05,74.75,31172,812,13,15,853.68
2024-01-17,SHOPPING,SHO_06,43.23,16227,1179,30,41,2021.96
2024-01-17,SHOPPING,SHO_07,28.34,11171,426,14,20,911.02
2024-01-17,SHOPPING,SHO_08,90.64,35147,2123,59,77,3781.07
2024-01-17,DISPLAY,DIS_01,47.96,10486,78,0,0,0.0
2024-01-17,DISPLAY,DIS_02,113.91,21797,121,0,0,0.0
2024-01-17,DISPLAY,DIS_03,147.66,29097,117,0,0,0.0
2024-01-17,DISPLAY,DIS_04,23.93,4750,18,0,0,0.0
2024-01-17,DISPLAY,DIS_05,58.87,12051,55,0,0,0.0
2024-01-17,DISPLAY,DIS_06,97.1,19139,110,0,0,0.0
2024-01-17,DISPLAY,DIS_07,81.75,17900,72,0,0,0.0
2024-01-17,DISPLAY,DIS_08,21.11,4377,22,0,0,0.0
2024-01-17,SOCIAL,SOC_01,47.9,11484,181,3,4,203.14
2024-01-17,SOCIAL,SOC_02,59.93,14047,145,3,4,210.24
2024-01-17,SOCIAL,SOC_03,17.32,4254,68,0,0,0.0
2024-01-17,SOCIAL,SOC_04,104.7,25363,232,1,1,71.26
2024-01-17,SOCIAL,SOC_05,53.64,13378,171,1,1,70.09
2024-01-17,SOCIAL,SOC_06,18.09,5185,65,2,3,130.35
2024-01-17,SOCIAL,SOC_07,128.75,33789,424,3,4,203.46
2024-01-17,SOCIAL,SOC_08,84.03,20783,189,0,0,0.0
2024-01-18,SEARCH_BRAND,SEA_01,57.88,28029,1827,61,75,4157.89
2024-01-18,SEARCH_BRAND,SEA_02,278.73,131178,6678,209,274,13775.15
2024-01-18,SEARCH_BRAND,SEA_03,14.77,7903,386,11,16,760.58
2024-01-18,SEARCH_BRAND,SEA_04,100.04,50051,2432,83,108,5506.89
2024-01-18,SEARCH_BRAND,SEA_05,220.78,110594,9591,229,253,15299.49
2024-01-18,SEARCH_BRAND,SEA_06,42.57,20059,1507,42,54,2931.89
2024-01-18,SEARCH_BRAND,SEA_07,18.82,8976,446,6,9,408.6
2024-01-18,SEARCH_BRAND,SEA_08,74.53,34571,1882,61,75,4126.55
2024-01-18,SEARCH_GENERIC,SEA_01,142.86,44947,1100,16,20,1066.57
2024-01-18,SEARCH_GENERIC,SEA_02,209.52,75670,3028,59,73,4033.37
2024-01-18,SEARCH_GENERIC,SEA_03,118.01,38530,920,13,16,933.04
2024-01-18,SEARCH_GENERIC,SEA_04,134.64,45812,1815,32,37,2227.24
2024-01-18,SEARCH_GENERIC,SEA_05,52.49,18221,540,2,2,135.7
2024-01-18,SEARCH_GENERIC,SEA_06,57.66,19810,612,5,7,325.09
2024-01-18,SEARCH_GENERIC,SEA_07,123.09,42449,1059,19,26,1247.13
2024-01-18,SEARCH_GENERIC,SEA_08,49.4,17492,529,12,16,769.05
2024-01-18,SHOPPING,SHO_01,76.01,29851,1031,27,31,1941.83
2024-01-18,SHOPPING,SHO_02,145.66,57108,3206,68,97,4468.67
2024-01-18,SHOPPING,SHO_03,52.65,20018,775,13,17,891.74
2024-01-18,SHOPPING,SHO_04,123.97,46407,1972,40,49,2831.54
2024-01-18,SHOPPING,SHO_05,147.84,55711,2594,66,85,4390.99
2024-01-18,SHOPPING,SHO_06,201.24,80522,3791,62,70,4452.49
2024-01-18,SHOPPING,SHO_07,86.08,34020,1460,29,36,1808.14
